ROLE,AGE_TYPE,GENDER_TYPE,RACE_TYPE,JOB_CATEGORY_TYPE,LIFE_STAGE_TYPE,CAREER_STAGE_TYPE,SPECIAL_NEEDS_TYPE,EDUCATIONAL_LEVEL_TYPE,LANGUAGE_ABILITIES_TYPE,LITERACY_NUMERACY_PROFICIENCY_TYPE,LEARNING_PREFERENCES_TYPE,PRIOR_KNOWLEDGE_SKILLS_TYPE,RELATIONSHIP_TO_PEERS_TYPE,TENDENCY_TO_COMPETE_OR_COOPERATE_TYPE,SOCIAL_BACKGROUND_TYPE,COMPUTER_LITERACY_TYPE,ATTITUDE_TOWARDS_LEARNING_TYPE,MOTIVATIONAL_LEVEL_TYPE,BARRIERS_TO_LEARNING_INTERESTS,PERSONALITY_TYPE,REASONS_FOR_ATTENDING_COURSE_TYPE,COURSE_COMPLETION,TIME_TAKEN_TO_COMPLETE,ATTEMPTS_TAKEN,COURSE_FEEDBACK
learner,Baby Boomers (55-75),Female,African American,Mid-level,Early career,Accelerator,None,High school or below,Fluent,Intermediate,Auditory,Basic,Competitive,Neither,Rural,Advanced,Positive,High,Time,Introverted,Skill development,7.48,0,0,negative
learner,Generation X (40-55),Male,African American,Entry-level,Mid-career,starter,Other,Master's degree,Fluent,Basic,Kinesthetic,Advanced,Supportive,Neither,Rural,Advanced,Positive,Medium,Resources,Extroverted,Requirement,100.0,4,8,negative
learner,Generation Z (18-24),Male,African American,Mid-level,Mid-career,Accelerator,None,Doctoral degree,Fluent,Advanced,Visual,Intermediate,Independent,Cooperative,Suburban,Advanced,Positive,High,Interest,Ambivert,Career advancement,76.93,0,0,positive
learner,Baby Boomers (55-75),Female,Caucasian,Mid-level,Mid-career,Accelerator,None,Master's degree,Fluent,Basic,Auditory,Intermediate,Collaborative,Cooperative,Urban,Advanced,Positive,High,Time,Introverted,Personal interest,50.61,0,0,negative
learner,Millennials (25-40),Other,Caucasian,Senior-level,Late career,Builder,None,Doctoral degree,Fluent,Basic,Auditory,Advanced,Collaborative,Competitive,Suburban,Intermediate,Neutral,High,Interest,Introverted,Career advancement,5.57,0,0,negative
learner,Generation X (40-55),Male,Asian,Entry-level,Mid-career,Accelerator,None,Some college,Basic,Basic,Visual,Intermediate,Competitive,Both,Suburban,Basic,Positive,Medium,Time,Introverted,Requirement,100.0,6,10,positive
learner,Millennials (25-40),Male,Caucasian,Senior-level,Mid-career,starter,None,Bachelor's degree,Proficient,Advanced,Reading/Writing,Basic,Competitive,Both,Suburban,Advanced,Neutral,High,Accessibility,Introverted,Career advancement,100.0,3,6,negative
learner,Generation Z (18-24),Male,Caucasian,Mid-level,Mid-career,starter,None,Bachelor's degree,Proficient,None,Kinesthetic,Intermediate,Collaborative,Cooperative,Suburban,Intermediate,Positive,High,Resources,Ambivert,Skill development,47.81,0,0,negative
learner,Baby Boomers (55-75),Female,Caucasian,Entry-level,Early career,Builder,None,Bachelor's degree,Proficient,Basic,Visual,Advanced,Collaborative,Neither,Urban,None,Negative,High,Time,Introverted,Skill development,79.53,0,0,positive
learner,Generation X (40-55),Male,Asian,Senior-level,Early career,Accelerator,None,Some college,None,Intermediate,Reading/Writing,Intermediate,Independent,Both,Urban,Intermediate,Positive,High,Accessibility,Extroverted,Career advancement,100.0,2,1,negative
learner,Millennials (25-40),Female,African American,Executive,Early career,Builder,None,Bachelor's degree,Basic,Basic,Auditory,Intermediate,Supportive,Competitive,Urban,Intermediate,Negative,High,Time,Extroverted,Career advancement,95.08,0,0,positive
learner,Millennials (25-40),Male,African American,Entry-level,Mid-career,starter,None,High school or below,Proficient,Advanced,Visual,Intermediate,Independent,Competitive,Urban,Intermediate,Positive,Medium,Interest,Ambivert,Skill development,100.0,6,5,positive
learner,Generation X (40-55),Male,Other,Mid-level,Mid-career,starter,None,Some college,Fluent,Advanced,Visual,Intermediate,Collaborative,Cooperative,Rural,Advanced,Positive,High,Time,Extroverted,Skill development,59.33,0,0,negative
admin,Generation Z (18-24),Male,Asian,Entry-level,Late career,Accelerator,None,Some college,Proficient,Intermediate,Reading/Writing,Advanced,Competitive,Both,Suburban,Intermediate,Positive,Medium,Time,Extroverted,Career advancement,39.26,0,0,negative
learner,Generation X (40-55),Female,Asian,Mid-level,Early career,Expert,None,Some college,Proficient,Basic,Reading/Writing,Basic,Independent,Both,Suburban,Advanced,Positive,High,Accessibility,Ambivert,Skill development,71.33,0,0,negative
learner,Millennials (25-40),Male,Caucasian,Senior-level,Mid-career,starter,None,Master's degree,Proficient,Intermediate,Reading/Writing,Intermediate,Collaborative,Neither,Suburban,Advanced,Neutral,High,Accessibility,Extroverted,Career advancement,10.55,0,0,negative
learner,Generation X (40-55),Other,Caucasian,Mid-level,Mid-career,Accelerator,None,Bachelor's degree,Fluent,None,Kinesthetic,Intermediate,Independent,Both,Urban,Intermediate,Negative,High,Resources,Extroverted,Skill development,100.0,6,5,negative
learner,Millennials (25-40),Female,Caucasian,Senior-level,Mid-career,Accelerator,None,Bachelor's degree,Fluent,None,Reading/Writing,None,Independent,Both,Suburban,Advanced,Negative,High,Resources,Ambivert,Career advancement,100.0,6,8,negative
learner,Generation X (40-55),Female,Caucasian,Senior-level,Early career,starter,None,Bachelor's degree,Fluent,Intermediate,Auditory,Intermediate,Collaborative,Competitive,Suburban,Advanced,Positive,Medium,Resources,Ambivert,Career advancement,100.0,1,9,positive
admin,Generation Z (18-24),Female,Caucasian,Mid-level,Mid-career,starter,None,Some college,None,Intermediate,Kinesthetic,Intermediate,Independent,Competitive,Urban,Intermediate,Positive,High,Time,Ambivert,Skill development,100.0,1,9,positive
admin,Generation X (40-55),Male,Caucasian,Entry-level,Late career,starter,None,Bachelor's degree,Proficient,Intermediate,Visual,Intermediate,Supportive,Both,Rural,Advanced,Positive,High,Time,Extroverted,Requirement,100.0,1,5,negative
admin,Millennials (25-40),Other,Caucasian,Senior-level,Late career,starter,None,Some college,Basic,Advanced,Visual,Intermediate,Independent,Competitive,Suburban,Intermediate,Neutral,High,Time,Extroverted,Skill development,100.0,6,8,positive
admin,Generation Z (18-24),Male,Caucasian,Entry-level,Mid-career,Builder,None,Bachelor's degree,Proficient,Advanced,Reading/Writing,Advanced,Supportive,Cooperative,Rural,Advanced,Positive,High,Interest,Introverted,Career advancement,14.92,0,0,negative
learner,Generation Z (18-24),Female,Caucasian,Mid-level,Early career,Builder,None,Bachelor's degree,Fluent,Basic,Reading/Writing,Advanced,Collaborative,Cooperative,Rural,Advanced,Neutral,Low,Interest,Extroverted,Requirement,57.41,0,0,negative
learner,Generation X (40-55),Male,African American,Senior-level,Early career,Builder,None,Bachelor's degree,Fluent,Intermediate,Auditory,Intermediate,Collaborative,Neither,Rural,None,Positive,High,Interest,Extroverted,Skill development,100.0,7,3,positive
learner,Millennials (25-40),Female,Caucasian,Entry-level,Early career,starter,Physical,Some college,Fluent,Advanced,Visual,Intermediate,Collaborative,Neither,Urban,Advanced,Positive,High,Time,Extroverted,Personal interest,100.0,7,4,positive
learner,Millennials (25-40),Female,Other,Mid-level,Mid-career,starter,None,Bachelor's degree,Fluent,Intermediate,Kinesthetic,Intermediate,Supportive,Both,Rural,Advanced,Positive,High,Interest,Introverted,Career advancement,100.0,6,2,positive
learner,Generation Z (18-24),Female,Caucasian,Mid-level,Mid-career,starter,Mental,Some college,Fluent,Intermediate,Auditory,Intermediate,Collaborative,Both,Suburban,Advanced,Positive,High,Resources,Extroverted,Career advancement,76.42,0,0,positive
learner,Baby Boomers (55-75),Male,Hispanic/Latino,Mid-level,Early career,Accelerator,None,Some college,Fluent,None,Kinesthetic,Intermediate,Independent,Both,Suburban,Basic,Positive,High,Accessibility,Ambivert,Personal interest,58.75,0,0,positive
learner,Generation X (40-55),Male,Hispanic/Latino,Entry-level,Mid-career,Accelerator,None,Bachelor's degree,Basic,Intermediate,Kinesthetic,Intermediate,Independent,Competitive,Suburban,Advanced,Negative,Low,Interest,Introverted,Personal interest,100.0,5,8,negative
learner,Generation X (40-55),Male,Caucasian,Senior-level,Late career,Accelerator,Physical,Some college,Proficient,Advanced,Kinesthetic,None,Competitive,Both,Suburban,Advanced,Neutral,High,Accessibility,Extroverted,Skill development,0.5,0,0,negative
learner,Generation X (40-55),Female,Asian,Entry-level,Mid-career,Expert,Other,Some college,Proficient,Advanced,Reading/Writing,Intermediate,Independent,Cooperative,Suburban,Advanced,Positive,High,Time,Extroverted,Skill development,100.0,4,10,negative
learner,Generation X (40-55),Female,African American,Entry-level,Mid-career,Builder,None,Bachelor's degree,Proficient,Intermediate,Kinesthetic,Advanced,Supportive,Both,Suburban,Basic,Positive,High,Time,Introverted,Career advancement,71.88,0,0,positive
learner,Generation X (40-55),Female,Other,Entry-level,Mid-career,Accelerator,Physical,Master's degree,Basic,Intermediate,Kinesthetic,Advanced,Independent,Neither,Rural,Intermediate,Positive,Medium,Accessibility,Introverted,Career advancement,79.68,0,0,positive
learner,Generation X (40-55),Female,African American,Entry-level,Retirement,Accelerator,None,Bachelor's degree,Fluent,Intermediate,Reading/Writing,Intermediate,Competitive,Both,Suburban,Advanced,Positive,High,Accessibility,Ambivert,Career advancement,100.0,7,7,positive
learner,Generation X (40-55),Male,Caucasian,Entry-level,Early career,starter,None,Some college,Proficient,Advanced,Auditory,Intermediate,Competitive,Neither,Suburban,Advanced,Neutral,Medium,Interest,Ambivert,Skill development,100.0,7,5,negative
learner,Millennials (25-40),Male,Caucasian,Entry-level,Early career,Builder,None,Bachelor's degree,Proficient,Intermediate,Auditory,Basic,Competitive,Both,Suburban,Advanced,Negative,Medium,Interest,Introverted,Personal interest,43.43,0,0,negative
admin,Generation X (40-55),Male,Asian,Entry-level,Retirement,Builder,None,Bachelor's degree,Basic,Intermediate,Reading/Writing,Intermediate,Independent,Competitive,Rural,None,Positive,Low,Resources,Introverted,Skill development,50.97,0,0,positive
admin,Generation X (40-55),Other,Hispanic/Latino,Senior-level,Early career,Builder,None,Bachelor's degree,Proficient,Intermediate,Visual,Intermediate,Collaborative,Competitive,Rural,Intermediate,Positive,High,Resources,Introverted,Skill development,14.92,0,0,negative
admin,Millennials (25-40),Male,Caucasian,Entry-level,Early career,Accelerator,None,Some college,Fluent,None,Visual,Basic,Collaborative,Competitive,Suburban,Intermediate,Positive,High,Interest,Introverted,Personal interest,57.38,0,0,positive
learner,Millennials (25-40),Female,Caucasian,Executive,Early career,Accelerator,Mental,Bachelor's degree,Fluent,None,Reading/Writing,Basic,Independent,Cooperative,Urban,Intermediate,Neutral,Medium,Accessibility,Ambivert,Personal interest,99.15,0,0,negative
learner,Millennials (25-40),Female,Asian,Mid-level,Early career,starter,None,High school or below,Proficient,None,Kinesthetic,Intermediate,Competitive,Competitive,Urban,Advanced,Neutral,Medium,Interest,Extroverted,Skill development,90.22,0,0,positive
admin,Generation X (40-55),Female,African American,Entry-level,Late career,Builder,None,Some college,Proficient,Advanced,Reading/Writing,Intermediate,Collaborative,Neither,Suburban,Intermediate,Positive,High,Time,Introverted,Skill development,100.0,3,6,negative
learner,Generation X (40-55),Male,Asian,Entry-level,Late career,starter,None,Bachelor's degree,Fluent,Intermediate,Kinesthetic,Intermediate,Supportive,Neither,Urban,Advanced,Positive,Medium,Interest,Introverted,Skill development,50.74,0,0,negative
learner,Generation X (40-55),Other,African American,Mid-level,Mid-career,starter,None,Some college,Proficient,Intermediate,Visual,Intermediate,Independent,Cooperative,Urban,Intermediate,Positive,High,Accessibility,Extroverted,Skill development,33.63,0,0,negative
learner,Millennials (25-40),Female,Caucasian,Entry-level,Early career,Expert,None,Bachelor's degree,Fluent,Intermediate,Kinesthetic,Intermediate,Competitive,Cooperative,Rural,Advanced,Neutral,Medium,Resources,Introverted,Personal interest,19.72,0,0,positive
admin,Generation X (40-55),Male,African American,Mid-level,Early career,starter,None,Some college,Basic,Intermediate,Kinesthetic,Intermediate,Collaborative,Neither,Suburban,Advanced,Neutral,Low,Accessibility,Introverted,Skill development,93.86,0,0,negative
admin,Baby Boomers (55-75),Male,Caucasian,Mid-level,Early career,Accelerator,Other,High school or below,Proficient,Advanced,Reading/Writing,Intermediate,Collaborative,Both,Suburban,Advanced,Positive,High,Accessibility,Introverted,Skill development,100.0,3,10,positive
learner,Generation X (40-55),Other,Other,Entry-level,Mid-career,starter,Physical,Bachelor's degree,Fluent,Advanced,Kinesthetic,Advanced,Supportive,Cooperative,Suburban,Intermediate,Neutral,Medium,Accessibility,Extroverted,Career advancement,100.0,7,4,negative
learner,Generation X (40-55),Female,Caucasian,Mid-level,Retirement,starter,None,Bachelor's degree,Proficient,Intermediate,Visual,None,Supportive,Cooperative,Rural,Advanced,Positive,Low,Time,Extroverted,Career advancement,100.0,5,3,negative
admin,Generation X (40-55),Female,Caucasian,Entry-level,Early career,Builder,Mental,High school or below,Proficient,Intermediate,Auditory,Intermediate,Supportive,Neither,Urban,Advanced,Positive,Medium,Resources,Introverted,Skill development,97.23,0,0,negative
learner,Generation X (40-55),Male,African American,Entry-level,Late career,Accelerator,None,Master's degree,Proficient,Basic,Kinesthetic,Intermediate,Collaborative,Competitive,Suburban,Basic,Negative,High,Accessibility,Extroverted,Career advancement,91.48,0,0,positive
learner,Millennials (25-40),Female,Caucasian,Entry-level,Late career,starter,None,High school or below,Basic,Intermediate,Reading/Writing,Basic,Collaborative,Both,Suburban,Advanced,Positive,High,Interest,Introverted,Skill development,87.14,0,0,positive
learner,Millennials (25-40),Male,Caucasian,Entry-level,Late career,Accelerator,None,Some college,Proficient,Advanced,Kinesthetic,Intermediate,Competitive,Competitive,Urban,Intermediate,Neutral,High,Interest,Extroverted,Skill development,100.0,6,2,negative
learner,Generation X (40-55),Male,Hispanic/Latino,Senior-level,Mid-career,Builder,None,High school or below,Fluent,Intermediate,Reading/Writing,Intermediate,Collaborative,Both,Suburban,Advanced,Neutral,High,Time,Extroverted,Career advancement,71.71,0,0,positive
learner,Generation X (40-55),Female,African American,Entry-level,Mid-career,Accelerator,Physical,Some college,Fluent,Advanced,Auditory,Advanced,Independent,Competitive,Urban,Advanced,Positive,Medium,Accessibility,Introverted,Personal interest,59.16,0,0,negative
learner,Millennials (25-40),Female,Asian,Mid-level,Mid-career,Expert,None,Bachelor's degree,Basic,Intermediate,Reading/Writing,Intermediate,Competitive,Both,Rural,Intermediate,Negative,High,Accessibility,Introverted,Skill development,4.22,0,0,positive
learner,Millennials (25-40),Male,Caucasian,Senior-level,Early career,starter,None,Bachelor's degree,Basic,Basic,Visual,Intermediate,Collaborative,Both,Suburban,None,Positive,High,Accessibility,Introverted,Career advancement,82.66,0,0,negative
learner,Generation Z (18-24),Male,Caucasian,Senior-level,Mid-career,starter,Physical,Bachelor's degree,Fluent,Basic,Auditory,Basic,Collaborative,Both,Suburban,Basic,Positive,High,Resources,Ambivert,Career advancement,9.0,0,0,positive
learner,Generation X (40-55),Male,African American,Mid-level,Early career,Builder,Mental,Bachelor's degree,Basic,Intermediate,Visual,Basic,Collaborative,Cooperative,Suburban,Advanced,Positive,High,Resources,Ambivert,Career advancement,100.0,6,8,negative
learner,Generation X (40-55),Female,Caucasian,Entry-level,Early career,starter,Physical,Some college,Basic,None,Visual,Basic,Supportive,Both,Urban,Intermediate,Negative,Medium,Interest,Ambivert,Career advancement,54.89,0,0,positive
learner,Generation X (40-55),Female,Caucasian,Entry-level,Early career,Builder,None,Some college,Fluent,None,Reading/Writing,Advanced,Collaborative,Competitive,Urban,None,Neutral,Medium,Interest,Ambivert,Career advancement,13.02,0,0,negative
learner,Millennials (25-40),Male,Asian,Entry-level,Early career,starter,Other,High school or below,Fluent,Intermediate,Reading/Writing,Intermediate,Collaborative,Both,Suburban,Intermediate,Neutral,High,Accessibility,Introverted,Requirement,9.77,0,0,negative
learner,Generation X (40-55),Female,African American,Entry-level,Late career,Builder,None,Bachelor's degree,Proficient,Basic,Visual,Intermediate,Supportive,Neither,Urban,None,Neutral,Medium,Accessibility,Introverted,Career advancement,94.06,0,0,positive
learner,Generation X (40-55),Female,African American,Entry-level,Early career,starter,Mental,High school or below,Fluent,Basic,Auditory,Intermediate,Independent,Competitive,Rural,Advanced,Neutral,Medium,Interest,Introverted,Career advancement,46.38,0,0,positive
learner,Baby Boomers (55-75),Female,Caucasian,Mid-level,Mid-career,Builder,None,Master's degree,Basic,Advanced,Reading/Writing,Advanced,Competitive,Cooperative,Urban,Advanced,Positive,Medium,Time,Ambivert,Career advancement,58.07,0,0,positive
learner,Generation X (40-55),Male,Caucasian,Entry-level,Mid-career,Builder,Other,Doctoral degree,Fluent,Intermediate,Visual,Intermediate,Collaborative,Both,Urban,None,Positive,High,Accessibility,Ambivert,Career advancement,4.86,0,0,positive
learner,Generation Z (18-24),Female,Asian,Entry-level,Early career,starter,None,Bachelor's degree,Proficient,Basic,Kinesthetic,Intermediate,Collaborative,Competitive,Suburban,Intermediate,Negative,Medium,Accessibility,Extroverted,Skill development,60.3,0,0,negative
learner,Generation X (40-55),Female,Hispanic/Latino,Executive,Mid-career,Accelerator,None,Master's degree,Fluent,Advanced,Visual,Intermediate,Independent,Neither,Suburban,Advanced,Positive,High,Time,Extroverted,Skill development,71.92,0,0,positive
learner,Generation X (40-55),Other,Caucasian,Mid-level,Early career,starter,None,Some college,Fluent,Basic,Reading/Writing,Advanced,Supportive,Both,Suburban,Advanced,Positive,Low,Interest,Extroverted,Skill development,14.13,0,0,positive
learner,Baby Boomers (55-75),Female,Other,Mid-level,Mid-career,Builder,None,Bachelor's degree,Fluent,Advanced,Auditory,Intermediate,Supportive,Both,Rural,Intermediate,Positive,High,Interest,Extroverted,Skill development,31.36,0,0,negative
learner,Millennials (25-40),Female,Hispanic/Latino,Executive,Mid-career,Accelerator,Physical,Master's degree,Fluent,Advanced,Visual,Intermediate,Supportive,Both,Rural,Intermediate,Positive,High,Accessibility,Introverted,Skill development,100.0,5,4,positive
learner,Millennials (25-40),Female,Caucasian,Mid-level,Mid-career,Accelerator,None,Some college,Proficient,Advanced,Kinesthetic,Intermediate,Collaborative,Cooperative,Rural,Intermediate,Positive,Medium,Accessibility,Ambivert,Personal interest,40.28,0,0,negative
learner,Generation X (40-55),Female,African American,Executive,Mid-career,Builder,None,Bachelor's degree,Proficient,Intermediate,Visual,Advanced,Supportive,Neither,Urban,Intermediate,Positive,Low,Interest,Extroverted,Personal interest,9.61,0,0,positive
learner,Millennials (25-40),Female,Caucasian,Entry-level,Early career,starter,None,Bachelor's degree,Basic,Basic,Kinesthetic,Intermediate,Independent,Cooperative,Urban,Advanced,Positive,Medium,Resources,Extroverted,Skill development,74.66,0,0,positive
learner,Generation X (40-55),Female,Caucasian,Entry-level,Early career,starter,None,Some college,Basic,Intermediate,Kinesthetic,Intermediate,Independent,Cooperative,Suburban,None,Negative,High,Accessibility,Extroverted,Skill development,56.5,0,0,negative
learner,Millennials (25-40),Male,Asian,Senior-level,Mid-career,Builder,None,Bachelor's degree,Fluent,Advanced,Auditory,Intermediate,Collaborative,Both,Urban,Intermediate,Positive,High,Interest,Introverted,Personal interest,93.51,0,0,positive
learner,Generation Z (18-24),Female,African American,Entry-level,Early career,Expert,None,High school or below,Proficient,None,Auditory,Intermediate,Competitive,Both,Urban,Intermediate,Positive,Medium,Interest,Introverted,Skill development,79.53,0,0,positive
learner,Baby Boomers (55-75),Female,African American,Entry-level,Early career,Builder,None,Master's degree,Fluent,Intermediate,Reading/Writing,Basic,Supportive,Both,Rural,Basic,Neutral,Medium,Time,Ambivert,Career advancement,100.0,6,1,negative
learner,Millennials (25-40),Female,African American,Entry-level,Late career,Expert,Mental,Bachelor's degree,Fluent,Advanced,Kinesthetic,Basic,Supportive,Cooperative,Urban,None,Positive,Low,Interest,Ambivert,Skill development,100.0,7,10,negative
learner,Baby Boomers (55-75),Female,Other,Entry-level,Mid-career,starter,Mental,Master's degree,Fluent,Intermediate,Reading/Writing,Intermediate,Supportive,Both,Suburban,Advanced,Neutral,High,Time,Ambivert,Skill development,100.0,1,1,negative
learner,Generation X (40-55),Female,Caucasian,Mid-level,Mid-career,starter,None,Bachelor's degree,Fluent,Basic,Reading/Writing,None,Collaborative,Neither,Suburban,Advanced,Positive,High,Resources,Extroverted,Requirement,70.68,0,0,positive
learner,Generation X (40-55),Male,African American,Entry-level,Mid-career,Builder,None,Doctoral degree,Proficient,Intermediate,Auditory,Basic,Independent,Competitive,Suburban,Advanced,Positive,High,Time,Ambivert,Personal interest,96.55,0,0,positive
admin,Millennials (25-40),Other,Asian,Mid-level,Mid-career,starter,None,Bachelor's degree,Fluent,Intermediate,Reading/Writing,Basic,Independent,Both,Suburban,Advanced,Negative,High,Interest,Ambivert,Skill development,26.41,0,0,positive
learner,Millennials (25-40),Male,African American,Entry-level,Early career,Accelerator,None,High school or below,Fluent,Advanced,Visual,Advanced,Supportive,Competitive,Urban,Intermediate,Neutral,High,Interest,Introverted,Personal interest,76.43,0,0,positive
learner,Millennials (25-40),Male,Caucasian,Entry-level,Early career,starter,None,Some college,Proficient,Advanced,Visual,Intermediate,Collaborative,Both,Rural,Intermediate,Positive,High,Time,Introverted,Career advancement,100.0,5,8,positive
learner,Millennials (25-40),Male,Caucasian,Mid-level,Mid-career,Expert,None,High school or below,Fluent,Intermediate,Kinesthetic,Intermediate,Supportive,Competitive,Suburban,Intermediate,Neutral,Medium,Resources,Extroverted,Career advancement,100.0,4,2,positive
learner,Millennials (25-40),Female,Asian,Senior-level,Late career,Expert,None,Master's degree,Basic,Intermediate,Visual,Intermediate,Competitive,Neither,Suburban,Intermediate,Positive,High,Resources,Introverted,Skill development,94.03,0,0,positive
learner,Generation X (40-55),Male,Caucasian,Entry-level,Late career,Builder,None,High school or below,Basic,None,Reading/Writing,Basic,Collaborative,Neither,Rural,Advanced,Neutral,High,Accessibility,Extroverted,Personal interest,6.24,0,0,negative
learner,Generation X (40-55),Female,Other,Entry-level,Mid-career,Builder,None,Master's degree,Basic,Intermediate,Kinesthetic,Advanced,Independent,Competitive,Urban,Intermediate,Positive,Medium,Accessibility,Extroverted,Skill development,98.22,0,0,positive
learner,Generation X (40-55),Female,Other,Entry-level,Early career,Accelerator,Physical,Some college,Proficient,Intermediate,Reading/Writing,Advanced,Supportive,Both,Suburban,Intermediate,Neutral,High,Interest,Introverted,Personal interest,100.0,6,2,negative
learner,Millennials (25-40),Female,African American,Entry-level,Late career,starter,None,Some college,Fluent,Basic,Reading/Writing,Intermediate,Independent,Competitive,Suburban,Advanced,Positive,Low,Accessibility,Extroverted,Career advancement,66.54,0,0,negative
admin,Millennials (25-40),Male,Caucasian,Entry-level,Early career,Builder,None,Some college,None,Basic,Reading/Writing,Basic,Supportive,Competitive,Urban,None,Positive,Medium,Time,Introverted,Career advancement,43.59,0,0,positive
learner,Millennials (25-40),Other,Caucasian,Senior-level,Mid-career,Builder,None,Some college,Proficient,Basic,Reading/Writing,Intermediate,Collaborative,Both,Rural,Intermediate,Positive,Medium,Resources,Introverted,Skill development,28.76,0,0,negative
learner,Millennials (25-40),Female,Other,Senior-level,Early career,Expert,None,Some college,Fluent,None,Reading/Writing,Basic,Collaborative,Cooperative,Suburban,Basic,Neutral,Low,Accessibility,Ambivert,Requirement,6.31,0,0,negative
learner,Millennials (25-40),Female,Caucasian,Mid-level,Mid-career,starter,None,Some college,Proficient,Intermediate,Visual,Advanced,Competitive,Neither,Suburban,Advanced,Positive,Medium,Interest,Introverted,Career advancement,100.0,6,1,positive
learner,Generation X (40-55),Male,Hispanic/Latino,Senior-level,Late career,Accelerator,None,Bachelor's degree,Fluent,Intermediate,Reading/Writing,Basic,Supportive,Competitive,Urban,Basic,Neutral,High,Resources,Extroverted,Career advancement,47.81,0,0,negative
learner,Millennials (25-40),Male,African American,Entry-level,Early career,Expert,None,Doctoral degree,Fluent,Intermediate,Auditory,Intermediate,Collaborative,Competitive,Rural,Advanced,Neutral,Medium,Interest,Ambivert,Career advancement,72.45,0,0,negative
learner,Generation X (40-55),Female,Asian,Entry-level,Mid-career,Accelerator,None,Some college,Proficient,Intermediate,Kinesthetic,Basic,Supportive,Cooperative,Rural,Intermediate,Positive,Medium,Accessibility,Ambivert,Skill development,71.34,0,0,negative
learner,Generation X (40-55),Male,Hispanic/Latino,Entry-level,Early career,Builder,None,Bachelor's degree,Fluent,Basic,Kinesthetic,Intermediate,Supportive,Neither,Suburban,Advanced,Negative,High,Accessibility,Extroverted,Personal interest,13.68,0,0,negative
learner,Generation Z (18-24),Female,African American,Entry-level,Mid-career,Expert,None,Some college,Proficient,Intermediate,Reading/Writing,Intermediate,Independent,Neither,Urban,Intermediate,Positive,High,Time,Ambivert,Skill development,41.9,0,0,negative
learner,Generation X (40-55),Male,Caucasian,Entry-level,Early career,Accelerator,None,Bachelor's degree,Proficient,Intermediate,Visual,Basic,Independent,Cooperative,Urban,Advanced,Negative,High,Resources,Introverted,Requirement,100.0,2,3,negative
learner,Generation X (40-55),Male,Caucasian,Mid-level,Mid-career,Expert,None,Some college,Basic,Intermediate,Auditory,Intermediate,Supportive,Competitive,Suburban,Intermediate,Negative,High,Resources,Introverted,Requirement,11.84,0,0,positive
learner,Millennials (25-40),Female,Caucasian,Senior-level,Early career,Accelerator,None,Bachelor's degree,Fluent,Intermediate,Kinesthetic,Intermediate,Supportive,Both,Urban,Advanced,Neutral,High,Resources,Ambivert,Skill development,41.67,0,0,positive
learner,Millennials (25-40),Male,Hispanic/Latino,Mid-level,Mid-career,starter,Mental,Master's degree,Fluent,Intermediate,Reading/Writing,Intermediate,Supportive,Both,Suburban,Advanced,Neutral,High,Accessibility,Extroverted,Personal interest,76.75,0,0,negative
learner,Millennials (25-40),Male,African American,Entry-level,Early career,Accelerator,None,Master's degree,Fluent,Advanced,Auditory,Intermediate,Collaborative,Neither,Suburban,Advanced,Positive,Medium,Time,Extroverted,Skill development,30.07,0,0,negative
learner,Generation Z (18-24),Female,Other,Entry-level,Early career,starter,None,Bachelor's degree,Fluent,Advanced,Visual,Basic,Collaborative,Competitive,Urban,Advanced,Positive,Medium,Time,Ambivert,Personal interest,100.0,4,1,negative
learner,Millennials (25-40),Female,Caucasian,Entry-level,Mid-career,Builder,None,Bachelor's degree,None,Intermediate,Reading/Writing,Basic,Supportive,Both,Rural,Advanced,Neutral,High,Interest,Introverted,Career advancement,24.76,0,0,negative
learner,Baby Boomers (55-75),Other,Other,Entry-level,Mid-career,Accelerator,Mental,Master's degree,Fluent,Advanced,Kinesthetic,Basic,Collaborative,Cooperative,Rural,Advanced,Neutral,High,Accessibility,Introverted,Requirement,12.37,0,0,negative
learner,Millennials (25-40),Female,Caucasian,Entry-level,Late career,starter,Other,Bachelor's degree,Basic,Intermediate,Reading/Writing,Intermediate,Supportive,Competitive,Suburban,Advanced,Positive,High,Interest,Extroverted,Career advancement,100.0,1,8,positive
learner,Generation X (40-55),Male,Caucasian,Entry-level,Early career,Accelerator,None,Master's degree,Proficient,Advanced,Reading/Writing,Intermediate,Collaborative,Competitive,Urban,Basic,Neutral,High,Resources,Ambivert,Career advancement,44.1,0,0,positive
admin,Baby Boomers (55-75),Female,Caucasian,Senior-level,Mid-career,starter,None,Bachelor's degree,Fluent,Advanced,Auditory,Intermediate,Supportive,Both,Suburban,Advanced,Positive,High,Resources,Introverted,Career advancement,41.33,0,0,positive
learner,Baby Boomers (55-75),Female,Caucasian,Mid-level,Early career,Builder,Other,Some college,Fluent,Intermediate,Kinesthetic,Intermediate,Competitive,Cooperative,Suburban,Advanced,Positive,Low,Accessibility,Extroverted,Career advancement,100.0,7,3,negative
admin,Generation X (40-55),Male,Caucasian,Senior-level,Early career,Builder,None,Bachelor's degree,Fluent,Advanced,Reading/Writing,Intermediate,Collaborative,Both,Urban,Advanced,Positive,High,Time,Introverted,Career advancement,72.13,0,0,negative
